,date,menu_item,stock_count,orders,menu_item_id,in_children_menu,max_stock_quantity,Children_Event,Music_Event,fest_name
15447,2017-12-09,Fruit,104,101,12,1,116,No,No,
15448,2017-12-09,Grapes,43,43,13,1,145,No,No,
15449,2017-12-09,Milk,34,34,14,1,113,No,No,
15450,2017-12-09,Nesselrode Pudding,25,25,15,0,82,No,No,
15451,2017-12-09,Orange Juice,165,85,16,0,183,No,No,
15452,2017-12-09,Orange marmalade,98,98,17,0,70,No,No,
15453,2017-12-09,Oranges,208,58,18,1,189,No,No,
15454,2017-12-09,Oyster cocktail,111,111,19,0,79,No,No,
15455,2017-12-09,Pear,87,84,20,0,87,No,No,
15456,2017-12-09,Plums,70,70,21,0,87,No,No,
15457,2017-12-09,ROQUEFORT CHEESE,32,32,22,0,81,No,No,
15458,2017-12-09,STRAWBERRY ICE CREAM,19,19,23,1,65,No,No,
15459,2017-12-09,Sardines,94,94,24,0,67,No,No,
15460,2017-12-09,Sauterne,92,92,25,0,77,No,No,
15461,2017-12-09,Scrambled Eggs,228,121,26,0,190,No,No,
15462,2017-12-09,Shrimp Cocktail,146,144,27,0,133,No,No,
15463,2017-12-09,Shrimp Salad,54,51,28,0,180,No,No,
15464,2017-12-09,Sliced Tomatoes,92,60,29,1,131,No,No,
15465,2017-12-09,Stewed Corn,36,36,30,0,91,No,No,
15466,2017-12-09,Stewed Prunes,134,134,31,0,122,No,No,
15467,2017-12-09,Sweet Potatoes,160,125,32,1,178,No,No,
15468,2017-12-09,Tea,126,70,33,0,158,No,No,
15469,2017-12-09,rice pudding,79,79,34,1,198,No,No,
15470,2017-12-10,Biscuit Tortoni,114,80,0,0,163,No,No,
15471,2017-12-10,Blue Point Oysters,177,131,1,0,161,No,No,
15472,2017-12-10,Boiled eggs,45,45,2,0,113,No,No,
15473,2017-12-10,Boiled potatoes,224,139,3,0,172,No,No,
15474,2017-12-10,Chicken Sandwich,107,107,4,1,134,No,No,
15475,2017-12-10,Chocolate Ice Cream,50,50,5,0,167,No,No,
15476,2017-12-10,Corned Beef Hash,108,71,6,0,135,No,No,
15477,2017-12-10,Crab Flake Cocktail,53,53,7,0,76,No,No,
15478,2017-12-10,Crackers,53,53,8,0,66,No,No,
15479,2017-12-10,Cream Cheese,140,140,9,0,127,No,No,
15480,2017-12-10,Dessert,45,45,10,0,149,No,No,
15481,2017-12-10,French fried potatoes,45,45,11,1,64,No,No,
15482,2017-12-10,Fruit,35,35,12,1,116,No,No,
15483,2017-12-10,Grapes,131,126,13,1,145,No,No,
15484,2017-12-10,Milk,147,112,14,1,113,No,No,
15485,2017-12-10,Nesselrode Pudding,25,25,15,0,82,No,No,
15486,2017-12-10,Orange Juice,238,87,16,0,183,No,No,
15487,2017-12-10,Orange marmalade,21,21,17,0,70,No,No,
15488,2017-12-10,Oranges,95,95,18,1,189,No,No,
15489,2017-12-10,Oyster cocktail,95,95,19,0,79,No,No,
15490,2017-12-10,Pear,70,70,20,0,87,No,No,
15491,2017-12-10,Plums,122,122,21,0,87,No,No,
15492,2017-12-10,ROQUEFORT CHEESE,97,97,22,0,81,No,No,
15493,2017-12-10,STRAWBERRY ICE CREAM,72,72,23,1,65,No,No,
15494,2017-12-10,Sardines,74,74,24,0,67,No,No,
15495,2017-12-10,Sauterne,54,54,25,0,77,No,No,
15496,2017-12-10,Scrambled Eggs,114,66,26,0,190,No,No,
15497,2017-12-10,Shrimp Cocktail,53,53,27,0,133,No,No,
15498,2017-12-10,Shrimp Salad,72,72,28,0,180,No,No,
15499,2017-12-10,Sliced Tomatoes,144,136,29,1,131,No,No,
15500,2017-12-10,Stewed Corn,109,109,30,0,91,No,No,
15501,2017-12-10,Stewed Prunes,85,73,31,0,122,No,No,
15502,2017-12-10,Sweet Potatoes,231,126,32,1,178,No,No,
15503,2017-12-10,Tea,190,136,33,0,158,No,No,
15504,2017-12-10,rice pudding,238,238,34,1,198,No,No,
15505,2017-12-11,Biscuit Tortoni,130,62,0,0,163,No,No,
15506,2017-12-11,Blue Point Oysters,225,136,1,0,161,No,No,
15507,2017-12-11,Boiled eggs,113,86,2,0,113,No,No,
15508,2017-12-11,Boiled potatoes,120,76,3,0,172,No,No,
15509,2017-12-11,Chicken Sandwich,67,67,4,1,134,No,No,
15510,2017-12-11,Chocolate Ice Cream,217,68,5,0,167,No,No,
15511,2017-12-11,Corned Beef Hash,135,90,6,0,135,No,No,
15512,2017-12-11,Crab Flake Cocktail,61,61,7,0,76,No,No,
15513,2017-12-11,Crackers,92,92,8,0,66,No,No,
15514,2017-12-11,Cream Cheese,89,77,9,0,127,No,No,
15515,2017-12-11,Dessert,60,60,10,0,149,No,No,
15516,2017-12-11,French fried potatoes,38,38,11,1,64,No,No,
15517,2017-12-11,Fruit,128,128,12,1,116,No,No,
15518,2017-12-11,Grapes,174,174,13,1,145,No,No,
15519,2017-12-11,Milk,68,68,14,1,113,No,No,
15520,2017-12-11,Nesselrode Pudding,49,49,15,0,82,No,No,
15521,2017-12-11,Orange Juice,73,51,16,0,183,No,No,
15522,2017-12-11,Orange marmalade,84,84,17,0,70,No,No,
15523,2017-12-11,Oranges,227,189,18,1,189,No,No,
15524,2017-12-11,Oyster cocktail,47,34,19,0,79,No,No,
15525,2017-12-11,Pear,61,60,20,0,87,No,No,
15526,2017-12-11,Plums,78,72,21,0,87,No,No,
15527,2017-12-11,ROQUEFORT CHEESE,81,69,22,0,81,No,No,
15528,2017-12-11,STRAWBERRY ICE CREAM,91,91,23,1,65,No,No,
15529,2017-12-11,Sardines,67,67,24,0,67,No,No,
15530,2017-12-11,Sauterne,54,54,25,0,77,No,No,
15531,2017-12-11,Scrambled Eggs,266,138,26,0,190,No,No,
15532,2017-12-11,Shrimp Cocktail,93,90,27,0,133,No,No,
15533,2017-12-11,Shrimp Salad,108,41,28,0,180,No,No,
15534,2017-12-11,Sliced Tomatoes,39,39,29,1,131,No,No,
15535,2017-12-11,Stewed Corn,118,102,30,0,91,No,No,
15536,2017-12-11,Stewed Prunes,73,73,31,0,122,No,No,
15537,2017-12-11,Sweet Potatoes,160,105,32,1,178,No,No,
15538,2017-12-11,Tea,190,143,33,0,158,No,No,
15539,2017-12-11,rice pudding,99,99,34,1,198,No,No,
15540,2017-12-12,Biscuit Tortoni,98,50,0,0,163,No,No,
15541,2017-12-12,Blue Point Oysters,81,66,1,0,161,No,No,
15542,2017-12-12,Boiled eggs,147,105,2,0,113,No,No,
15543,2017-12-12,Boiled potatoes,103,87,3,0,172,No,No,
15544,2017-12-12,Chicken Sandwich,147,122,4,1,134,No,No,
15545,2017-12-12,Chocolate Ice Cream,150,87,5,0,167,No,No,
15546,2017-12-12,Corned Beef Hash,135,72,6,0,135,No,No,
15547,2017-12-12,Crab Flake Cocktail,53,53,7,0,76,No,No,
15548,2017-12-12,Crackers,59,59,8,0,66,No,No,
15549,2017-12-12,Cream Cheese,140,94,9,0,127,No,No,
15550,2017-12-12,Dessert,45,43,10,0,149,No,No,
15551,2017-12-12,French fried potatoes,70,70,11,1,64,No,No,
15552,2017-12-12,Fruit,139,76,12,1,116,No,No,
15553,2017-12-12,Grapes,174,160,13,1,145,No,No,
15554,2017-12-12,Milk,113,113,14,1,113,No,No,
15555,2017-12-12,Nesselrode Pudding,57,57,15,0,82,No,No,
15556,2017-12-12,Orange Juice,91,51,16,0,183,No,No,
15557,2017-12-12,Orange marmalade,84,84,17,0,70,No,No,
15558,2017-12-12,Oranges,189,152,18,1,189,No,No,
15559,2017-12-12,Oyster cocktail,63,63,19,0,79,No,No,
15560,2017-12-12,Pear,26,26,20,0,87,No,No,
15561,2017-12-12,Plums,70,70,21,0,87,No,No,
15562,2017-12-12,ROQUEFORT CHEESE,41,41,22,0,81,No,No,
15563,2017-12-12,STRAWBERRY ICE CREAM,65,65,23,1,65,No,No,
15564,2017-12-12,Sardines,20,20,24,0,67,No,No,
15565,2017-12-12,Sauterne,62,49,25,0,77,No,No,
15566,2017-12-12,Scrambled Eggs,228,110,26,0,190,No,No,
15567,2017-12-12,Shrimp Cocktail,186,124,27,0,133,No,No,
15568,2017-12-12,Shrimp Salad,162,76,28,0,180,No,No,
15569,2017-12-12,Sliced Tomatoes,105,100,29,1,131,No,No,
15570,2017-12-12,Stewed Corn,109,109,30,0,91,No,No,
15571,2017-12-12,Stewed Prunes,73,73,31,0,122,No,No,
15572,2017-12-12,Sweet Potatoes,107,107,32,1,178,No,No,
15573,2017-12-12,Tea,174,139,33,0,158,No,No,
15574,2017-12-12,rice pudding,198,98,34,1,198,No,No,
15575,2017-12-13,Biscuit Tortoni,130,63,0,0,163,No,No,
15576,2017-12-13,Blue Point Oysters,145,35,1,0,161,No,No,
15577,2017-12-13,Boiled eggs,147,88,2,0,113,No,No,
15578,2017-12-13,Boiled potatoes,120,85,3,0,172,No,No,
15579,2017-12-13,Chicken Sandwich,147,147,4,1,134,No,No,
15580,2017-12-13,Chocolate Ice Cream,83,58,5,0,167,No,No,
15581,2017-12-13,Corned Beef Hash,148,104,6,0,135,No,No,
15582,2017-12-13,Crab Flake Cocktail,91,91,7,0,76,No,No,
15583,2017-12-13,Crackers,20,20,8,0,66,No,No,
15584,2017-12-13,Cream Cheese,127,82,9,0,127,No,No,
15585,2017-12-13,Dessert,45,45,10,0,149,No,No,
15586,2017-12-13,French fried potatoes,58,58,11,1,64,No,No,
15587,2017-12-13,Fruit,46,46,12,1,116,No,No,
15588,2017-12-13,Grapes,203,95,13,1,145,No,No,
15589,2017-12-13,Milk,102,61,14,1,113,No,No,
15590,2017-12-13,Nesselrode Pudding,90,90,15,0,82,No,No,
15591,2017-12-13,Orange Juice,165,53,16,0,183,No,No,
15592,2017-12-13,Orange marmalade,21,21,17,0,70,No,No,
15593,2017-12-13,Oranges,95,95,18,1,189,No,No,
15594,2017-12-13,Oyster cocktail,63,63,19,0,79,No,No,
15595,2017-12-13,Pear,43,43,20,0,87,No,No,
15596,2017-12-13,Plums,78,78,21,0,87,No,No,
15597,2017-12-13,ROQUEFORT CHEESE,89,89,22,0,81,No,No,
15598,2017-12-13,STRAWBERRY ICE CREAM,65,65,23,1,65,No,No,
15599,2017-12-13,Sardines,74,74,24,0,67,No,No,
15600,2017-12-13,Sauterne,69,69,25,0,77,No,No,
15601,2017-12-13,Scrambled Eggs,152,88,26,0,190,No,No,
15602,2017-12-13,Shrimp Cocktail,93,57,27,0,133,No,No,
15603,2017-12-13,Shrimp Salad,234,110,28,0,180,No,No,
15604,2017-12-13,Sliced Tomatoes,92,92,29,1,131,No,No,
15605,2017-12-13,Stewed Corn,64,64,30,0,91,No,No,
15606,2017-12-13,Stewed Prunes,134,117,31,0,122,No,No,
15607,2017-12-13,Sweet Potatoes,160,46,32,1,178,No,No,
15608,2017-12-13,Tea,63,63,33,0,158,No,No,
15609,2017-12-13,rice pudding,257,180,34,1,198,No,No,
15610,2017-12-14,Biscuit Tortoni,98,82,0,0,163,No,No,
15611,2017-12-14,Blue Point Oysters,129,79,1,0,161,No,No,
15612,2017-12-14,Boiled eggs,34,34,2,0,113,No,No,
15613,2017-12-14,Boiled potatoes,120,42,3,0,172,No,No,
15614,2017-12-14,Chicken Sandwich,121,121,4,1,134,No,No,
15615,2017-12-14,Chocolate Ice Cream,67,65,5,0,167,No,No,
15616,2017-12-14,Corned Beef Hash,121,86,6,0,135,No,No,
15617,2017-12-14,Crab Flake Cocktail,53,53,7,0,76,No,No,
15618,2017-12-14,Crackers,40,40,8,0,66,No,No,
15619,2017-12-14,Cream Cheese,38,38,9,0,127,No,No,
15620,2017-12-14,Dessert,134,63,10,0,149,No,No,
15621,2017-12-14,French fried potatoes,70,70,11,1,64,No,No,
15622,2017-12-14,Fruit,128,94,12,1,116,No,No,
15623,2017-12-14,Grapes,58,58,13,1,145,No,No,
15624,2017-12-14,Milk,57,57,14,1,113,No,No,
15625,2017-12-14,Nesselrode Pudding,49,49,15,0,82,No,No,
15626,2017-12-14,Orange Juice,146,66,16,0,183,No,No,
15627,2017-12-14,Orange marmalade,56,56,17,0,70,No,No,
15628,2017-12-14,Oranges,170,67,18,1,189,No,No,
15629,2017-12-14,Oyster cocktail,111,111,19,0,79,No,No,
15630,2017-12-14,Pear,61,61,20,0,87,No,No,
15631,2017-12-14,Plums,35,35,21,0,87,No,No,
15632,2017-12-14,ROQUEFORT CHEESE,73,73,22,0,81,No,No,
15633,2017-12-14,STRAWBERRY ICE CREAM,78,78,23,1,65,No,No,
15634,2017-12-14,Sardines,67,67,24,0,67,No,No,
15635,2017-12-14,Sauterne,62,62,25,0,77,No,No,
15636,2017-12-14,Scrambled Eggs,95,67,26,0,190,No,No,
15637,2017-12-14,Shrimp Cocktail,146,119,27,0,133,No,No,
15638,2017-12-14,Shrimp Salad,198,128,28,0,180,No,No,
15639,2017-12-14,Sliced Tomatoes,105,71,29,1,131,No,No,
15640,2017-12-14,Stewed Corn,45,43,30,0,91,No,No,
15641,2017-12-14,Stewed Prunes,146,109,31,0,122,No,No,
15642,2017-12-14,Sweet Potatoes,178,33,32,1,178,No,No,
15643,2017-12-14,Tea,95,76,33,0,158,No,No,
15644,2017-12-14,rice pudding,257,155,34,1,198,No,No,
15645,2017-12-15,Biscuit Tortoni,114,86,0,0,163,No,No,
15646,2017-12-15,Blue Point Oysters,209,146,1,0,161,No,No,
15647,2017-12-15,Boiled eggs,124,92,2,0,113,No,No,
15648,2017-12-15,Boiled potatoes,138,77,3,0,172,No,No,
15649,2017-12-15,Chicken Sandwich,174,88,4,1,134,No,No,
15650,2017-12-15,Chocolate Ice Cream,200,148,5,0,167,No,No,
15651,2017-12-15,Corned Beef Hash,41,41,6,0,135,No,No,
15652,2017-12-15,Crab Flake Cocktail,61,55,7,0,76,No,No,
15653,2017-12-15,Crackers,33,33,8,0,66,No,No,
15654,2017-12-15,Cream Cheese,127,74,9,0,127,No,No,
15655,2017-12-15,Dessert,89,82,10,0,149,No,No,
15656,2017-12-15,French fried potatoes,90,90,11,1,64,No,No,
15657,2017-12-15,Fruit,35,35,12,1,116,No,No,
15658,2017-12-15,Grapes,87,87,13,1,145,No,No,
15659,2017-12-15,Milk,158,158,14,1,113,No,No,
15660,2017-12-15,Nesselrode Pudding,90,90,15,0,82,No,No,
15661,2017-12-15,Orange Juice,110,57,16,0,183,No,No,
15662,2017-12-15,Orange marmalade,98,98,17,0,70,No,No,
15663,2017-12-15,Oranges,170,41,18,1,189,No,No,
15664,2017-12-15,Oyster cocktail,55,55,19,0,79,No,No,
15665,2017-12-15,Pear,26,26,20,0,87,No,No,
15666,2017-12-15,Plums,35,35,21,0,87,No,No,
15667,2017-12-15,ROQUEFORT CHEESE,89,89,22,0,81,No,No,
15668,2017-12-15,STRAWBERRY ICE CREAM,65,65,23,1,65,No,No,
15669,2017-12-15,Sardines,94,94,24,0,67,No,No,
15670,2017-12-15,Sauterne,39,39,25,0,77,No,No,
15671,2017-12-15,Scrambled Eggs,95,73,26,0,190,No,No,
15672,2017-12-15,Shrimp Cocktail,186,148,27,0,133,No,No,
15673,2017-12-15,Shrimp Salad,90,50,28,0,180,No,No,
15674,2017-12-15,Sliced Tomatoes,170,126,29,1,131,No,No,
15675,2017-12-15,Stewed Corn,55,55,30,0,91,No,No,
15676,2017-12-15,Stewed Prunes,37,37,31,0,122,No,No,
15677,2017-12-15,Sweet Potatoes,196,196,32,1,178,No,No,
15678,2017-12-15,Tea,63,63,33,0,158,No,No,
15679,2017-12-15,rice pudding,99,99,34,1,198,No,No,
15680,2017-12-16,Biscuit Tortoni,212,189,0,0,163,No,Yes,
15681,2017-12-16,Blue Point Oysters,97,97,1,0,161,No,Yes,
15682,2017-12-16,Boiled eggs,45,45,2,0,113,No,Yes,
15683,2017-12-16,Boiled potatoes,206,206,3,0,172,No,Yes,
15684,2017-12-16,Chicken Sandwich,174,174,4,1,134,No,Yes,
15685,2017-12-16,Chocolate Ice Cream,134,134,5,0,167,No,Yes,
15686,2017-12-16,Corned Beef Hash,67,67,6,0,135,No,Yes,
15687,2017-12-16,Crab Flake Cocktail,106,106,7,0,76,No,Yes,
15688,2017-12-16,Crackers,66,66,8,0,66,No,Yes,
15689,2017-12-16,Cream Cheese,178,178,9,0,127,No,Yes,
15690,2017-12-16,Dessert,45,45,10,0,149,No,Yes,
15691,2017-12-16,French fried potatoes,77,77,11,1,64,No,Yes,
15692,2017-12-16,Fruit,116,116,12,1,116,No,Yes,
15693,2017-12-16,Grapes,87,87,13,1,145,No,Yes,
15694,2017-12-16,Milk,102,87,14,1,113,No,Yes,
15695,2017-12-16,Nesselrode Pudding,49,49,15,0,82,No,Yes,
15696,2017-12-16,Orange Juice,201,184,16,0,183,No,Yes,
15697,2017-12-16,Orange marmalade,28,28,17,0,70,No,Yes,
15698,2017-12-16,Oranges,208,189,18,1,189,No,Yes,
15699,2017-12-16,Oyster cocktail,47,47,19,0,79,No,Yes,
15700,2017-12-16,Pear,96,96,20,0,87,No,Yes,
15701,2017-12-16,Plums,96,96,21,0,87,No,Yes,
15702,2017-12-16,ROQUEFORT CHEESE,24,24,22,0,81,No,Yes,
15703,2017-12-16,STRAWBERRY ICE CREAM,45,45,23,1,65,No,Yes,
15704,2017-12-16,Sardines,60,60,24,0,67,No,Yes,
15705,2017-12-16,Sauterne,54,54,25,0,77,No,Yes,
15706,2017-12-16,Scrambled Eggs,266,266,26,0,190,No,Yes,
15707,2017-12-16,Shrimp Cocktail,93,93,27,0,133,No,Yes,
15708,2017-12-16,Shrimp Salad,90,90,28,0,180,No,Yes,
15709,2017-12-16,Sliced Tomatoes,65,65,29,1,131,No,Yes,
15710,2017-12-16,Stewed Corn,27,27,30,0,91,No,Yes,
15711,2017-12-16,Stewed Prunes,37,37,31,0,122,No,Yes,
15712,2017-12-16,Sweet Potatoes,53,53,32,1,178,No,Yes,
15713,2017-12-16,Tea,79,78,33,0,158,No,Yes,
15714,2017-12-16,rice pudding,99,99,34,1,198,No,Yes,
15715,2017-12-17,Biscuit Tortoni,179,97,0,0,163,No,No,
15716,2017-12-17,Blue Point Oysters,64,64,1,0,161,No,No,
15717,2017-12-17,Boiled eggs,68,68,2,0,113,No,No,
15718,2017-12-17,Boiled potatoes,224,119,3,0,172,No,No,
15719,2017-12-17,Chicken Sandwich,134,71,4,1,134,No,No,
15720,2017-12-17,Chocolate Ice Cream,167,83,5,0,167,No,No,
15721,2017-12-17,Corned Beef Hash,54,54,6,0,135,No,No,
15722,2017-12-17,Crab Flake Cocktail,84,84,7,0,76,No,No,
15723,2017-12-17,Crackers,59,59,8,0,66,No,No,
15724,2017-12-17,Cream Cheese,51,51,9,0,127,No,No,
15725,2017-12-17,Dessert,75,75,10,0,149,No,No,
15726,2017-12-17,French fried potatoes,45,45,11,1,64,No,No,
15727,2017-12-17,Fruit,104,104,12,1,116,No,No,
15728,2017-12-17,Grapes,43,43,13,1,145,No,No,
15729,2017-12-17,Milk,102,73,14,1,113,No,No,
15730,2017-12-17,Nesselrode Pudding,90,75,15,0,82,No,No,
15731,2017-12-17,Orange Juice,220,107,16,0,183,No,No,
15732,2017-12-17,Orange marmalade,21,21,17,0,70,No,No,
15733,2017-12-17,Oranges,113,104,18,1,189,No,No,
15734,2017-12-17,Oyster cocktail,71,71,19,0,79,No,No,
15735,2017-12-17,Pear,52,52,20,0,87,No,No,
15736,2017-12-17,Plums,70,67,21,0,87,No,No,
15737,2017-12-17,ROQUEFORT CHEESE,57,57,22,0,81,No,No,
15738,2017-12-17,STRAWBERRY ICE CREAM,72,72,23,1,65,No,No,
15739,2017-12-17,Sardines,60,39,24,0,67,No,No,
15740,2017-12-17,Sauterne,39,39,25,0,77,No,No,
15741,2017-12-17,Scrambled Eggs,76,60,26,0,190,No,No,
15742,2017-12-17,Shrimp Cocktail,53,53,27,0,133,No,No,
15743,2017-12-17,Shrimp Salad,108,78,28,0,180,No,No,
15744,2017-12-17,Sliced Tomatoes,170,170,29,1,131,No,No,
15745,2017-12-17,Stewed Corn,127,83,30,0,91,No,No,
15746,2017-12-17,Stewed Prunes,122,73,31,0,122,No,No,
15747,2017-12-17,Sweet Potatoes,214,133,32,1,178,No,No,
15748,2017-12-17,Tea,158,48,33,0,158,No,No,
15749,2017-12-17,rice pudding,238,238,34,1,198,No,No,
15750,2017-12-18,Biscuit Tortoni,114,71,0,0,163,No,No,
15751,2017-12-18,Blue Point Oysters,193,61,1,0,161,No,No,
15752,2017-12-18,Boiled eggs,124,82,2,0,113,No,No,
15753,2017-12-18,Boiled potatoes,103,74,3,0,172,No,No,
15754,2017-12-18,Chicken Sandwich,188,188,4,1,134,No,No,
15755,2017-12-18,Chocolate Ice Cream,117,73,5,0,167,No,No,
15756,2017-12-18,Corned Beef Hash,176,119,6,0,135,No,No,
15757,2017-12-18,Crab Flake Cocktail,38,38,7,0,76,No,No,
15758,2017-12-18,Crackers,40,40,8,0,66,No,No,
15759,2017-12-18,Cream Cheese,165,124,9,0,127,No,No,
15760,2017-12-18,Dessert,194,100,10,0,149,No,No,
15761,2017-12-18,French fried potatoes,70,70,11,1,64,No,No,
15762,2017-12-18,Fruit,35,35,12,1,116,No,No,
15763,2017-12-18,Grapes,116,115,13,1,145,No,No,
15764,2017-12-18,Milk,68,68,14,1,113,No,No,
15765,2017-12-18,Nesselrode Pudding,57,57,15,0,82,No,No,
15766,2017-12-18,Orange Juice,238,97,16,0,183,No,No,
15767,2017-12-18,Orange marmalade,77,77,17,0,70,No,No,
15768,2017-12-18,Oranges,265,82,18,1,189,No,No,
15769,2017-12-18,Oyster cocktail,47,47,19,0,79,No,No,
15770,2017-12-18,Pear,43,43,20,0,87,No,No,
15771,2017-12-18,Plums,43,43,21,0,87,No,No,
15772,2017-12-18,ROQUEFORT CHEESE,73,73,22,0,81,No,No,
15773,2017-12-18,STRAWBERRY ICE CREAM,39,39,23,1,65,No,No,
15774,2017-12-18,Sardines,87,87,24,0,67,No,No,
15775,2017-12-18,Sauterne,85,85,25,0,77,No,No,
15776,2017-12-18,Scrambled Eggs,228,124,26,0,190,No,No,
15777,2017-12-18,Shrimp Cocktail,160,129,27,0,133,No,No,
15778,2017-12-18,Shrimp Salad,144,77,28,0,180,No,No,
15779,2017-12-18,Sliced Tomatoes,79,73,29,1,131,No,No,
15780,2017-12-18,Stewed Corn,36,36,30,0,91,No,No,
15781,2017-12-18,Stewed Prunes,98,60,31,0,122,No,No,
15782,2017-12-18,Sweet Potatoes,53,53,32,1,178,No,No,
15783,2017-12-18,Tea,63,63,33,0,158,No,No,
15784,2017-12-18,rice pudding,257,124,34,1,198,No,No,
15785,2017-12-19,Biscuit Tortoni,163,71,0,0,163,No,No,
15786,2017-12-19,Blue Point Oysters,97,68,1,0,161,No,No,
15787,2017-12-19,Boiled eggs,79,54,2,0,113,No,No,
15788,2017-12-19,Boiled potatoes,69,65,3,0,172,No,No,
15789,2017-12-19,Chicken Sandwich,67,67,4,1,134,No,No,
15790,2017-12-19,Chocolate Ice Cream,217,105,5,0,167,No,No,
15791,2017-12-19,Corned Beef Hash,135,61,6,0,135,No,No,
15792,2017-12-19,Crab Flake Cocktail,68,68,7,0,76,No,No,
15793,2017-12-19,Crackers,20,20,8,0,66,No,No,
15794,2017-12-19,Cream Cheese,152,80,9,0,127,No,No,
15795,2017-12-19,Dessert,194,105,10,0,149,No,No,
15796,2017-12-19,French fried potatoes,45,45,11,1,64,No,No,
15797,2017-12-19,Fruit,81,81,12,1,116,No,No,
15798,2017-12-19,Grapes,131,123,13,1,145,No,No,
15799,2017-12-19,Milk,147,147,14,1,113,No,No,
15800,2017-12-19,Nesselrode Pudding,57,49,15,0,82,No,No,
15801,2017-12-19,Orange Juice,256,100,16,0,183,No,No,
15802,2017-12-19,Orange marmalade,42,42,17,0,70,No,No,
15803,2017-12-19,Oranges,57,57,18,1,189,No,No,
15804,2017-12-19,Oyster cocktail,103,103,19,0,79,No,No,
15805,2017-12-19,Pear,87,83,20,0,87,No,No,
15806,2017-12-19,Plums,78,78,21,0,87,No,No,
15807,2017-12-19,ROQUEFORT CHEESE,81,81,22,0,81,No,No,
15808,2017-12-19,STRAWBERRY ICE CREAM,84,84,23,1,65,No,No,
15809,2017-12-19,Sardines,33,33,24,0,67,No,No,
15810,2017-12-19,Sauterne,39,39,25,0,77,No,No,
15811,2017-12-19,Scrambled Eggs,228,139,26,0,190,No,No,
15812,2017-12-19,Shrimp Cocktail,53,53,27,0,133,No,No,
15813,2017-12-19,Shrimp Salad,216,109,28,0,180,No,No,
15814,2017-12-19,Sliced Tomatoes,144,144,29,1,131,No,No,
15815,2017-12-19,Stewed Corn,118,118,30,0,91,No,No,
15816,2017-12-19,Stewed Prunes,122,66,31,0,122,No,No,
15817,2017-12-19,Sweet Potatoes,178,118,32,1,178,No,No,
15818,2017-12-19,Tea,111,46,33,0,158,No,No,
15819,2017-12-19,rice pudding,79,79,34,1,198,No,No,
15820,2017-12-20,Biscuit Tortoni,81,38,0,0,163,No,No,
15821,2017-12-20,Blue Point Oysters,113,42,1,0,161,No,No,
15822,2017-12-20,Boiled eggs,124,124,2,0,113,No,No,
15823,2017-12-20,Boiled potatoes,241,124,3,0,172,No,No,
15824,2017-12-20,Chicken Sandwich,174,119,4,1,134,No,No,
15825,2017-12-20,Chocolate Ice Cream,67,67,5,0,167,No,No,
15826,2017-12-20,Corned Beef Hash,176,107,6,0,135,No,No,
15827,2017-12-20,Crab Flake Cocktail,76,57,7,0,76,No,No,
15828,2017-12-20,Crackers,53,53,8,0,66,No,No,
15829,2017-12-20,Cream Cheese,165,131,9,0,127,No,No,
15830,2017-12-20,Dessert,60,60,10,0,149,No,No,
15831,2017-12-20,French fried potatoes,51,51,11,1,64,No,No,
15832,2017-12-20,Fruit,35,35,12,1,116,No,No,
15833,2017-12-20,Grapes,101,101,13,1,145,No,No,
15834,2017-12-20,Milk,57,57,14,1,113,No,No,
15835,2017-12-20,Nesselrode Pudding,41,41,15,0,82,No,No,
15836,2017-12-20,Orange Juice,128,36,16,0,183,No,No,
15837,2017-12-20,Orange marmalade,28,28,17,0,70,No,No,
15838,2017-12-20,Oranges,189,96,18,1,189,No,No,
15839,2017-12-20,Oyster cocktail,63,63,19,0,79,No,No,
15840,2017-12-20,Pear,26,26,20,0,87,No,No,
15841,2017-12-20,Plums,87,67,21,0,87,No,No,
15842,2017-12-20,ROQUEFORT CHEESE,57,57,22,0,81,No,No,
15843,2017-12-20,STRAWBERRY ICE CREAM,52,52,23,1,65,No,No,
15844,2017-12-20,Sardines,67,67,24,0,67,No,No,
15845,2017-12-20,Sauterne,39,39,25,0,77,No,No,
15846,2017-12-20,Scrambled Eggs,152,86,26,0,190,No,No,
15847,2017-12-20,Shrimp Cocktail,120,80,27,0,133,No,No,
15848,2017-12-20,Shrimp Salad,234,100,28,0,180,No,No,
15849,2017-12-20,Sliced Tomatoes,118,118,29,1,131,No,No,
15850,2017-12-20,Stewed Corn,45,45,30,0,91,No,No,
15851,2017-12-20,Stewed Prunes,61,61,31,0,122,No,No,
15852,2017-12-20,Sweet Potatoes,142,142,32,1,178,No,No,
15853,2017-12-20,Tea,47,47,33,0,158,No,No,
15854,2017-12-20,rice pudding,277,167,34,1,198,No,No,
15855,2017-12-21,Biscuit Tortoni,81,81,0,0,163,No,No,
15856,2017-12-21,Blue Point Oysters,209,141,1,0,161,No,No,
15857,2017-12-21,Boiled eggs,113,79,2,0,113,No,No,
15858,2017-12-21,Boiled potatoes,52,49,3,0,172,No,No,
15859,2017-12-21,Chicken Sandwich,80,47,4,1,134,No,No,
15860,2017-12-21,Chocolate Ice Cream,234,144,5,0,167,No,No,
15861,2017-12-21,Corned Beef Hash,135,59,6,0,135,No,No,
15862,2017-12-21,Crab Flake Cocktail,68,68,7,0,76,No,No,
15863,2017-12-21,Crackers,66,56,8,0,66,No,No,
